access_id,odonimo_raw,localita,civico,esponente,coord_x,coord_y,section_number,assignment_method,coordinate_quality_flag,coordinate_suspect_reason,same_street_neighbour_count,distance_to_same_street_cluster_m,distance_to_nearest_same_street_m,nearest_validated_street_context,nearest_validated_street_context_count,distance_to_nearest_different_street_m,census_cell_id,suggested_action,notes
3534991,VIA ISNARDI,,22,,"16,3129278","38,9656035",36,normalized_street_exact,same_street_outlier,nearest same-street civic is 2750.3 m away; progressive civic-number neighbour is 2750.3 m away,0,1640.5,2750.3,VIA ISONZO,21,11.5,0791600000027,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3513998,VIA LEONARDO DA VINCI,,1,,"16,3274603","38,9566541",9,anncsu_crosswalk_abbreviation_unique,same_street_outlier,progressive civic-number neighbour is 1758.3 m away,0,462.9,295.0,VIA ROBERTA LANZINO,25,0.0,0791600000136,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3513989,VIA LEONARDO DA VINCI,,2,,"16,3161741","38,9698193",9,anncsu_crosswalk_abbreviation_unique,same_street_outlier,progressive civic-number neighbour is 1758.3 m away,0,1510.3,367.8,VIA ALESSANDRO VOLTA,21,0.0,0791600000023,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3514025,VIA LEONARDO DA VINCI,,3,,"16,3291666","38,948655",9,anncsu_crosswalk_abbreviation_unique,same_street_outlier,1111.5 m from same-street cluster centroid; nearest same-street civic is 835.2 m away; progressive civic-number neighbour is 1155.4 m away,0,1111.5,835.2,VIA ROBERTO IL GUISCARDO,27,0.0,0791600000135,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3537968,VIA LUIGI EINAUDI,,27,,"16,2827967","38,9708735",,,same_street_outlier,progressive civic-number neighbour is 996.4 m away,0,1628.9,438.0,VIA DEL MARE,8,0.0,0791600000152,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3537974,VIA LUIGI EINAUDI,,39,,"16,2790275","38,8682779",,,same_street_outlier,10234.8 m from same-street cluster centroid; nearest same-street civic is 10152.4 m away; progressive civic-number neighbour is 10277.8 m away,0,10234.8,10152.4,VIA MONTEGRAPPA,8,0.0,0791600000072,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3535009,VIA LUIGI PIRANDELLO,,1,,"16,2923815","38,9664949",37,normalized_street_exact,same_street_outlier,nearest same-street civic is 517.3 m away; progressive civic-number neighbour is 598.4 m away,0,495.9,517.3,VIA SACERDOTE ANDREA VESCIO,7,0.0,0791600000148,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3518004,VIA MARSALA,,6,,"16,3162964","38,9756021",10,normalized_street_exact,same_street_outlier,2229.2 m from same-street cluster centroid; nearest same-street civic is 2629.2 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 2697.6 m away,0,2229.2,2629.2,VIA BRENTA,27,4.7,0791600000009,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3517714,VIA MARTE,,8,,"16,2798109","38,9660897",27,normalized_street_exact,same_street_outlier,3307.8 m from same-street cluster centroid; nearest same-street civic is 4131.3 m away; progressive civic-number neighbour is 4136.8 m away,0,3307.8,4131.3,VIA DEL PROGRESSO,35,0.0,,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3517718,VIA MARZABOTTO,,17,,"16,318767","38,9738466",32,normalized_street_exact,same_street_outlier,3332.4 m from same-street cluster centroid; nearest same-street civic is 3749.6 m away; progressive civic-number neighbour is 3749.6 m away,0,3332.4,3749.6,CORSO GIOVANNI NICOTERA,49,0.0,0791600000008,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3598597,VIA METAURO,NICASTRO,9,,"16,3195825","38,9702471",14,normalized_street_exact,same_street_outlier,2834.9 m from same-street cluster centroid; nearest same-street civic is 3223.0 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 3223.5 m away,0,2834.9,3223.0,CORSO GIOVANNI NICOTERA,86,3.5,0791600000017,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3600611,VIA MICHELANGELO BUONARROTI,,39,,"16,3208597","38,9617471",31,anncsu_crosswalk_abbreviation_unique,same_street_outlier,3171.1 m from same-street cluster centroid; nearest same-street civic is 2751.9 m away; progressive civic-number neighbour is 2770.9 m away,0,3171.1,2751.9,VIA ENRICO TOTI,24,0.0,0791600000139,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3512806,VIA MIRELLA STAGLIANO',,99,,"16,293938","38,9637101",77,normalized_street_exact,same_street_outlier,nearest same-street civic is 2351.1 m away; progressive civic-number neighbour is 2769.6 m away,0,2050.8,2351.1,,0,,0791600000142,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3516826,VIA MONSIGNOR AZIO DAVOLI,,224,,"16,3195417","38,9752575",67,anncsu_crosswalk_abbreviation_unique_and_civic_rule,same_street_outlier,progressive civic-number neighbour is 4493.7 m away,0,2468.3,447.3,CORSO NUMISTRANO,44,0.0,0791600000008,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3539018,VIA MONTE BOTTE DONATO,,1,,"16,3488614","38,9838451",30,normalized_street_exact,same_street_outlier,3655.6 m from same-street cluster centroid; nearest same-street civic is 4007.4 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 4007.4 m away,0,3655.6,4007.4,VIA CASE NUOVE,10,31.6,0791600000053,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3562887,VIA MONTE COCUZZO,,1,,"16,3073521","38,9722297",30,normalized_street_exact,same_street_outlier,nearest same-street civic is 3541.8 m away; progressive civic-number neighbour is 3688.6 m away,0,2557.2,3541.8,VIA UMBRIA,21,0.0,0791600000033,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3528189,VIA MONTE CONTRO',,22,,"16,2793954","38,9656556",30,normalized_street_exact,same_street_outlier,3495.7 m from same-street cluster centroid; nearest same-street civic is 4361.6 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 4371.7 m away,0,3495.7,4361.6,,0,,0791600000154,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3537740,VIA MONTELLO,,1,A,"16,2527906","38,9204465",52,normalized_street_exact,same_street_outlier,5602.9 m from same-street cluster centroid; nearest same-street civic is 6314.5 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 6355.6 m away,0,5602.9,6314.5,PIAZZA ITALIA,15,33.1,0791600000082,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3521272,VIA NAPOLEONE BRUNO RUBERTO,,22,,"16,3198823","38,9728635",76,normalized_street_exact,same_street_outlier,nearest same-street civic is 1470.4 m away; progressive civic-number neighbour is 1577.1 m away,0,1958.5,1470.4,VICO PERILLO,24,0.0,0791600000007,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3521273,VIA NAPOLEONE BRUNO RUBERTO,,69,,"16,2948038","38,9597986",76,normalized_street_exact,same_street_outlier,nearest same-street civic is 929.7 m away; progressive civic-number neighbour is 1063.1 m away,0,655.9,929.7,VIA SENATORE ARTURO PERUGINI,1,0.0,0791600000383,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3513217,VIA NUNZIO,,35,,"16,3020761","38,9681944",34,normalized_street_exact,same_street_outlier,nearest same-street civic is 651.8 m away; progressive civic-number neighbour is 726.8 m away,0,661.6,651.8,VIA TALETE,14,34.0,0791600000039,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3572131,VIA OSLAVIA,,27,,"16,2398961","38,9888757",39,normalized_street_exact,same_street_outlier,5143.3 m from same-street cluster centroid; nearest same-street civic is 4386.1 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 4391.5 m away,0,5143.3,4386.1,RIONE RAZIONALE,18,0.0,0791600000189,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3523910,VIA OSVALDO CERMINARA,,22,,"16,3161703","38,9722584",67,normalized_street_exact,same_street_outlier,3530.8 m from same-street cluster centroid; nearest same-street civic is 3771.9 m away; progressive civic-number neighbour is 3771.9 m away,0,3530.8,3771.9,VIA SCARAMUZZINO,62,0.0,0791600000016,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3515376,VIA PALMIERI,,21,,"16,2837828","38,9651512",10,normalized_street_exact,same_street_outlier,nearest same-street civic is 2231.6 m away; progressive civic-number neighbour is 3058.3 m away,0,2368.0,2231.6,VIA EROI DI SAPRI,39,0.0,0791600000147,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3519358,VIA PASQUALE D'AMICO,,27,,"16,2849084","38,9656171",42,normalized_street_exact,same_street_outlier,3797.7 m from same-street cluster centroid; nearest same-street civic is 4436.6 m away; progressive civic-number neighbour is 4436.6 m away,0,3797.7,4436.6,,0,,0791600000147,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3519473,VIA PASQUALE PALADINO,,1,,"16,3022644","38,9536127",32,anncsu_crosswalk_abbreviation_unique,same_street_outlier,nearest same-street civic is 1059.8 m away; progressive civic-number neighbour is 2501.3 m away,0,1114.3,1059.8,VIA DEL PROGRESSO,16,0.0,0791600000129,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3518313,VIA PIETRO BADOGLIO,,16,,"16,2533054","38,9207898",42,anncsu_crosswalk_abbreviation_unique,same_street_outlier,nearest same-street civic is 5309.8 m away; progressive civic-number neighbour is 5396.6 m away,0,5838.2,5309.8,PIAZZA ITALIA,4,0.0,0791600000082,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3514683,VIA PIRO,,20,,"16,3038718","38,9672351",,,same_street_outlier,nearest same-street civic is 840.6 m away; point is near validated ANNCSU civics labelled VIA THOMAS EDISON (21 of nearby context within 120 m); progressive civic-number neighbour is 892.8 m away,0,818.8,840.6,VIA THOMAS EDISON,21,0.0,0791600000031,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3538472,VIA REGINA ELENA,,1,,"16,2776412","38,867668",36,normalized_street_exact,same_street_outlier,11171.1 m from same-street cluster centroid; nearest same-street civic is 10847.9 m away; progressive civic-number neighbour is 10847.9 m away,0,11171.1,10847.9,VIALE STAZIONE,7,0.0,0791600000072,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3538479,VIA REGINA ELENA,,18,,"16,31709","38,97482",36,normalized_street_exact,same_street_outlier,progressive civic-number neighbour is 3200.2 m away,0,2413.5,320.2,VIA ACQUAFREDDA,27,0.0,0791600000009,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3538590,VIA REGINA MARGHERITA,,62,,"16,3220679","38,9786318",36,normalized_street_exact,same_street_outlier,3278.1 m from same-street cluster centroid; nearest same-street civic is 1375.9 m away; progressive civic-number neighbour is 3643.8 m away,0,3278.1,1375.9,VIA EMILIA,31,0.0,0791600000003,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3518288,VIA RENO,,2,,"16,3194662","38,9696298",1,normalized_street_exact,same_street_outlier,1031.4 m from same-street cluster centroid; nearest same-street civic is 1153.2 m away; progressive civic-number neighbour is 1155.2 m away,0,1031.4,1153.2,CORSO GIOVANNI NICOTERA,87,3.9,0791600000021,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3565020,VIA RICCARDO LOMBARDI,,1,,"16,307164","38,9740923",59,anncsu_crosswalk_abbreviation_unique,same_street_outlier,nearest same-street civic is 1091.9 m away; progressive civic-number neighbour is 1197.3 m away,0,1200.1,1091.9,VICO DI VIA LUPIA,33,0.0,0791600000037,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3567261,VIA RICCARDO LOMBARDI,,78,,"16,3237045","38,9824183",59,anncsu_crosswalk_abbreviation_unique,same_street_outlier,rare census-cell placement for same-street civics; progressive civic-number neighbour is 2395.0 m away,0,2106.0,483.0,VIA SILA,19,0.0,0791600000001,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3514710,VIA ROBERT BADEN POWELL,,11,,"16,3204501","38,9736311",31,normalized_street_exact,same_street_outlier,1710.8 m from same-street cluster centroid; nearest same-street civic is 668.8 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 2280.7 m away,0,1710.8,668.8,VIA CALABRIA,35,0.0,0791600000007,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3526395,VIA ROBERTO IL GUISCARDO,,12,,"16,3159654","38,9759628",70,anncsu_crosswalk_abbreviation_unique_and_civic_rule,same_street_outlier,progressive civic-number neighbour is 620.2 m away,0,2425.4,402.5,VIA BRENTA,30,9.5,0791600000010,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3530841,VIA ROBERTO IL GUISCARDO,,234,,"16,2807894","38,9690018",70,anncsu_crosswalk_abbreviation_unique_and_civic_rule,same_street_outlier,progressive civic-number neighbour is 4268.1 m away,0,4067.8,378.0,VICO DI VIA DOMENICO PORCHIO,33,0.0,0791600000152,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3528569,VIA ROBERTO IL GUISCARDO,,26,,"16,2851469","38,968843",70,anncsu_crosswalk_abbreviation_unique_and_civic_rule,same_street_outlier,progressive civic-number neighbour is 3482.0 m away,0,3714.0,378.0,VIA INDIPENDENZA,44,0.0,0791600000465,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3528601,VIA ROBERTO IL GUISCARDO,,35,,"16,3027523","38,9579415",70,anncsu_crosswalk_abbreviation_unique_and_civic_rule,same_street_outlier,nearest same-street civic is 1477.2 m away; progressive civic-number neighbour is 1577.9 m away,0,1886.9,1477.2,VIA MONSIGNOR AZIO DAVOLI,3,0.0,0791600000128,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3521942,VIA ROMA,,4,,"16,3212663","38,9741346",39,normalized_street_exact,same_street_outlier,3115.5 m from same-street cluster centroid; nearest same-street civic is 3234.3 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 3278.0 m away,0,3115.5,3234.3,VIA CALABRIA,35,14.1,0791600000019,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3517379,VIA SACERDOTE ANDREA VESCIO,,27,,"16,2849081","38,9689672",41,anncsu_crosswalk_abbreviation_unique,same_street_outlier,progressive civic-number neighbour is 541.7 m away,0,692.2,385.7,VIA INDIPENDENZA,50,0.0,0791600000465,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3517380,VIA SACERDOTE ANDREA VESCIO,,33,,"16,3204417","38,9777501",41,anncsu_crosswalk_abbreviation_unique,same_street_outlier,rare census-cell placement for same-street civics; progressive civic-number neighbour is 2815.8 m away,0,2638.4,258.4,VIA CONFORTI,45,0.0,0791600000004,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3517383,VIA SACERDOTE ANDREA VESCIO,,41,,"16,3228278","38,9791468",41,anncsu_crosswalk_abbreviation_unique,same_street_outlier,rare census-cell placement for same-street civics; progressive civic-number neighbour is 2988.3 m away,0,2891.5,258.4,VIA SANTA LUCIA,43,0.0,0791600000003,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3516162,VIA SACERDOTE ANTONIO GRASSO,,9,,"16,3226","38,9802922",41,anncsu_crosswalk_abbreviation_unique,same_street_outlier,3224.6 m from same-street cluster centroid; nearest same-street civic is 3361.8 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 3419.9 m away,0,3224.6,3361.8,VIA SANTISSIMO SALVATORE,37,0.0,0791600000002,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3515146,VIA SALVATORE FIMIANI,,1,,"16,3451035","38,962166",67,normalized_street_exact,same_street_outlier,progressive civic-number neighbour is 2676.1 m away,0,1244.0,326.8,VICOLO LEONE,6,0.0,0791600000346,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3515159,VIA SALVATORE FIMIANI,,8,,"16,3198268","38,9741228",67,normalized_street_exact,same_street_outlier,nearest same-street civic is 1003.2 m away; progressive civic-number neighbour is 2524.9 m away,0,2175.3,1003.2,VIA CALABRIA,35,0.0,0791600000008,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3562717,VIA STATTI VIGNOLA,,31,A,"16,3227753","38,979608",,,same_street_outlier,progressive civic-number neighbour is 716.6 m away,0,656.9,459.2,VIA SANTA LUCIA,43,2.8,0791600000003,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3537393,VIA TIMAVO,,13,A,"16,3181308","38,9739601",14,normalized_street_exact,same_street_outlier,nearest same-street civic is 717.6 m away; progressive civic-number neighbour is 726.5 m away,0,730.6,717.6,CORSO GIOVANNI NICOTERA,44,0.0,0791600000016,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3529063,VIA UMBERTO I,,8,A,"16,2477019","38,9227386",42,normalized_street_exact,same_street_outlier,nearest same-street civic is 739.3 m away; progressive civic-number neighbour is 5717.0 m away,0,3351.3,739.3,VIA UMBERTO SABA,19,11.3,0791600000083,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3558206,VIA VENETO,,4,,"16,2792052","38,965661",23,normalized_street_exact,same_street_outlier,2407.1 m from same-street cluster centroid; nearest same-street civic is 2558.4 m away; rare census-cell placement for same-street civics; progressive civic-number neighbour is 2561.0 m away,0,2407.1,2558.4,VIA SAN MICHELE,22,10.1,0791600000154,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3560626,VIA VINCENZO TUCCI,,13,,"16,284819","38,9640981",61,normalized_street_exact,same_street_outlier,nearest same-street civic is 976.4 m away; progressive civic-number neighbour is 977.4 m away,0,1053.0,976.4,VIA DEI BIZANTINI,49,4.7,0791600000144,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3569753,VICO PESCE,,4,,"16,3199078","38,9739991",27,normalized_street_exact,same_street_outlier,nearest same-street civic is 832.2 m away; progressive civic-number neighbour is 832.2 m away,0,702.4,832.2,VIA CALABRIA,35,3.4,0791600000008,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3618404,VICO PRIMO DI VIA GIUSEPPE MAZZINI,,15,,"16,3220027","38,9775045",,,same_street_outlier,nearest same-street civic is 638.8 m away; progressive civic-number neighbour is 672.8 m away,0,633.7,638.8,VICO PRIMO DI VIA GARIBALDI,35,0.0,0791600000004,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3600828,VICO SECONDO SANT'ANTONIO,,1,,"16,3234707","38,9805409",,,same_street_outlier,nearest same-street civic is 706.4 m away; progressive civic-number neighbour is 752.3 m away,0,678.1,706.4,,0,,0791600000002,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3517138,CONTRADA ACQUADAUNZANO,,366,,"16,2674162","39,0009789",46,spatially_resolved_candidate,street_context_mismatch,point is near validated ANNCSU civics labelled CONTRADA ACQUADAUZANO (72 of nearby context within 120 m),0,,,CONTRADA ACQUADAUZANO,72,1.5,0791600000174,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3528313,CONTRADA BUCOLIA DI SOTTO,,20,A,"16,251427","39,004828",,,street_context_mismatch,point is near validated ANNCSU civics labelled CONTRADA CANTARELLE (11 of nearby context within 120 m),0,3424.6,164.1,CONTRADA CANTARELLE,11,32.3,0791600000195,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3517400,CONTRADA FONTANELLA,,2,,"16,254892","39,0002016",26,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled CONTRADA MIGLIERINA (5 of nearby context within 120 m),0,4293.8,198.0,CONTRADA MIGLIERINA,5,0.0,0791600000194,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3517404,CONTRADA FONTANELLA,,4,,"16,2542104","39,0019043",26,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled CONTRADA MIGLIERINA (7 of nearby context within 120 m),0,4426.7,198.0,CONTRADA MIGLIERINA,7,0.0,0791600000194,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3519778,CONTRADA GABELLA,,271,,"16,291892","38,9797429",,,street_context_mismatch,point is near validated ANNCSU civics labelled CONTRADA PIANO LUPPINO (11 of nearby context within 120 m),2,1053.2,135.1,CONTRADA PIANO LUPPINO,11,0.0,0791600000373,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3519792,CONTRADA GABELLA,,326,,"16,3472668","38,9609987",,,street_context_mismatch,point is near validated ANNCSU civics labelled CONTRADA PIOMBO ZAPPANOTTE (4 of nearby context within 120 m),0,4198.2,267.0,CONTRADA PIOMBO ZAPPANOTTE,4,0.0,0791600000346,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3519797,CONTRADA GABELLA,,369,,"16,3547812","38,9594227",,,street_context_mismatch,point is near validated ANNCSU civics labelled CONTRADA PIOMBO ZAPPANOTTE (8 of nearby context within 120 m),0,4869.4,182.3,CONTRADA PIOMBO ZAPPANOTTE,8,0.0,0791600000346,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3512670,CONTRADA GABELLA CARDOLO,,12,,"16,3400628","38,9645178",29,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled CONTRADA GABELLA (8 of nearby context within 120 m),1,655.3,124.3,CONTRADA GABELLA,8,0.4,0791600000346,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3515430,CONTRADA MARSOMIGLIO,,5,,"16,2463872","38,9653402",50,spatially_resolved_candidate,street_context_mismatch,point is near validated ANNCSU civics labelled CONTRADA SANTO SIDERO (4 of nearby context within 120 m),0,4002.9,5326.2,CONTRADA SANTO SIDERO,4,12.3,0791600000348,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3517001,CONTRADA MITOIO,,127,,"16,2484134","39,0124669",49,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled CONTRADA MURETTO (6 of nearby context within 120 m),0,1673.8,161.0,CONTRADA MURETTO,6,26.8,0791600000207,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3521555,CONTRADA QUATTROCCHI,,19,,"16,2497599","38,977077",29,normalized_street_exact,isolated_point,nearest same-street civic is 688.1 m away,0,2788.3,688.1,CONTRADA VONIO,1,0.0,0791600000348,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3524717,CONTRADA ZUPPELLO,,15,,"16,3199453","38,9763173",,,isolated_point,nearest same-street civic is 3101.1 m away,0,3800.7,3101.1,CORSO NUMISTRANO,36,0.0,0791600000006,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3524716,CONTRADA ZUPPELLO,,20,,"16,2863302","38,9667205",,,isolated_point,nearest same-street civic is 1356.3 m away,0,955.2,1356.3,VIALE GUGLIELMO MARCONI,44,0.0,0791600000148,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3526837,CONTRADA ZUPPELLO,,20,BIS,"16,241419","38,985675",,,isolated_point,nearest same-street civic is 3382.8 m away,0,3467.9,3382.8,VIA ACQUAFREDDA,6,0.6,0791600000341,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3517037,LOCALITA' CAFARELLO,,480,,"16,2717747","38,9879341",,,isolated_point,nearest same-street civic is 589.2 m away,0,879.1,589.2,,0,,0791600000339,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3536799,SALITA CARCERI,,9,,"16,2403741","38,9928334",8,spatially_resolved_candidate,street_context_mismatch,point is near validated ANNCSU civics labelled VIA ACQUAFREDDA (30 of nearby context within 120 m),0,258.2,320.6,VIA ACQUAFREDDA,30,9.6,0791600000189,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
35649578,STRADA COMUNALE MULINO,SANT'EUFEMIA VETERE,6,,"16,2414165","38,98564",,,isolated_point,nearest same-street civic is 855.3 m away,0,458.7,855.3,VIA ACQUAFREDDA,6,2.2,0791600000341,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3526605,TRAVERSA DODICESIMA DI VIA DEI BIZANTINI,,6,,"16,2414073","38,9857433",,,isolated_point,nearest same-street civic is 694.2 m away,0,621.0,694.2,VIA ACQUAFREDDA,6,0.0,0791600000189,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3587384,TRAVERSA PRIMA CANNETO MORELLI,,1,,"16,2995555","38,9692777",,,street_context_mismatch,point is near validated ANNCSU civics labelled VIA ANTONIO REILLO (33 of nearby context within 120 m),0,744.4,167.1,VIA ANTONIO REILLO,33,19.7,0791600000039,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
